"Date","Price","Open","High","Low","Vol.","Change %"
"27-09-2013","7,052.50","7,068.85","7,105.05","7,043.15","135.55M","-0.02%"
"26-09-2013","7,053.75","7,061.80","7,080.25","7,044.80","207.59M","-0.05%"
"25-09-2013","7,057.30","7,025.95","7,063.10","6,979.25","187.86M","0.42%"
"24-09-2013","7,027.80","6,995.55","7,078.20","6,995.55","164.92M","0.16%"
"23-09-2013","7,016.85","7,042.40","7,103.35","7,002.20","177.22M","-0.97%"
"20-09-2013","7,085.35","7,187.55","7,205.85","7,002.85","297.16M","-1.33%"
"19-09-2013","7,180.55","7,095.05","7,188.10","7,066.10","277.46M","2.91%"
"18-09-2013","6,977.75","6,944.20","6,984.75","6,935.30","144.27M","0.55%"
"17-09-2013","6,939.90","6,940.80","6,945.70","6,908.85","130.36M","-0.31%"
"16-09-2013","6,961.65","7,076.30","7,088.90","6,925.85","222.14M","-0.50%"
"13-09-2013","6,996.95","6,949.40","7,025.25","6,949.40","246.50M","0.74%"
"12-09-2013","6,945.85","7,026.95","7,041.85","6,907.80","287.38M","-0.74%"
"11-09-2013","6,997.55","6,886.50","7,011.10","6,886.50","298.60M","1.58%"
"10-09-2013","6,889.00","6,819.80","6,895.45","6,819.80","191.00M","1.79%"
"06-09-2013","6,767.55","6,748.35","6,777.45","6,712.60","203.13M","0.64%"
"05-09-2013","6,724.50","6,688.80","6,745.60","6,688.35","224.84M","1.68%"
"04-09-2013","6,613.60","6,559.05","6,616.90","6,546.60","162.08M","1.04%"
"03-09-2013","6,545.65","6,743.00","6,743.00","6,530.35","195.72M","-2.32%"
"02-09-2013","6,701.05","6,606.00","6,705.75","6,606.00","169.66M","1.69%"
"30-08-2013","6,589.80","6,562.75","6,628.45","6,510.20","222.70M","0.60%"
"29-08-2013","6,550.25","6,473.35","6,559.20","6,462.15","301.46M","1.46%"
"28-08-2013","6,456.25","6,472.65","6,475.00","6,330.75","214.91M","-1.07%"
"27-08-2013","6,526.30","6,661.20","6,668.35","6,515.05","160.90M","-2.40%"
"26-08-2013","6,687.05","6,678.00","6,720.65","6,653.35","163.79M","0.70%"
"23-08-2013","6,640.55","6,592.80","6,644.35","6,566.10","170.67M","1.23%"
"22-08-2013","6,559.60","6,446.90","6,568.40","6,413.90","187.59M","1.14%"
"21-08-2013","6,485.40","6,658.65","6,702.80","6,463.25","204.16M","-1.45%"
"20-08-2013","6,581.15","6,571.95","6,620.05","6,518.25","190.56M","-0.60%"
"19-08-2013","6,621.15","6,727.30","6,727.30","6,556.05","188.75M","-1.88%"
"16-08-2013","6,748.30","6,931.75","6,931.75","6,733.65","200.59M","-3.05%"
"14-08-2013","6,960.75","6,939.75","6,995.85","6,935.95","201.93M","0.43%"
"13-08-2013","6,930.75","6,831.50","6,935.25","6,821.30","194.19M","1.51%"
"12-08-2013","6,827.60","6,760.85","6,842.35","6,729.20","185.08M","1.55%"
"08-08-2013","6,723.10","6,639.50","6,725.35","6,634.20","204.80M","1.24%"
"07-08-2013","6,640.90","6,556.05","6,670.40","6,546.65","260.84M","1.28%"
"06-08-2013","6,557.05","6,679.25","6,679.25","6,533.70","243.54M","-2.46%"
"05-08-2013","6,722.20","6,716.05","6,731.55","6,640.20","210.91M","0.30%"
"02-08-2013","6,702.20","6,785.55","6,803.80","6,627.50","257.46M","-1.11%"
"01-08-2013","6,777.30","6,894.10","6,946.00","6,728.60","283.15M","-1.39%"
"31-07-2013","6,872.95","6,829.30","6,888.30","6,693.35","259.98M","0.22%"
"30-07-2013","6,858.15","7,034.00","7,034.95","6,855.30","202.15M","-2.43%"
"29-07-2013","7,029.05","7,108.30","7,108.30","7,023.55","162.24M","-1.29%"
"26-07-2013","7,120.90","7,214.85","7,249.30","7,099.25","179.80M","-1.07%"
"25-07-2013","7,197.65","7,243.55","7,246.95","7,187.50","244.74M","-0.96%"
"24-07-2013","7,267.35","7,372.80","7,372.80","7,250.75","192.40M","-1.91%"
"23-07-2013","7,408.55","7,421.90","7,454.40","7,393.75","179.34M","0.24%"
"22-07-2013","7,390.50","7,380.60","7,445.80","7,380.60","160.70M","-0.24%"
"19-07-2013","7,408.10","7,487.35","7,487.35","7,394.50","193.48M","-0.81%"
"18-07-2013","7,468.30","7,407.45","7,474.15","7,403.85","214.42M","1.02%"
"17-07-2013","7,393.00","7,467.30","7,510.05","7,354.45","253.77M","-0.81%"
"16-07-2013","7,453.65","7,455.90","7,478.10","7,424.30","215.61M","-1.26%"
"15-07-2013","7,548.70","7,459.40","7,556.30","7,444.45","227.37M","1.19%"
"12-07-2013","7,459.70","7,461.45","7,482.50","7,412.05","155.16M","0.29%"
"11-07-2013","7,438.10","7,435.55","7,476.75","7,423.50","167.56M","0.73%"
"10-07-2013","7,384.10","7,432.50","7,454.05","7,372.70","170.27M","-0.46%"
"09-07-2013","7,418.55","7,392.60","7,423.40","7,372.90","195.34M","0.79%"
"08-07-2013","7,360.30","7,342.00","7,387.40","7,295.20","196.10M","-0.26%"
"05-07-2013","7,379.45","7,411.40","7,454.15","7,351.05","160.20M","0.27%"
"04-07-2013","7,359.80","7,340.55","7,399.15","7,303.40","253.06M","0.67%"
"03-07-2013","7,311.05","7,427.40","7,427.40","7,298.90","205.75M","-2.10%"
"02-07-2013","7,467.80","7,515.30","7,567.95","7,462.40","189.14M","-0.58%"
"01-07-2013","7,511.10","7,357.15","7,516.20","7,357.15","229.31M","2.30%"
"28-06-2013","7,342.40","7,211.15","7,355.95","7,211.15","181.28M","2.86%"
"27-06-2013","7,138.25","7,145.45","7,185.05","7,104.40","241.77M","0.74%"
"26-06-2013","7,085.75","7,119.00","7,143.55","7,078.75","189.47M","0.00%"
"25-06-2013","7,085.95","7,134.95","7,150.80","7,005.10","252.81M","-0.57%"
"24-06-2013","7,126.65","7,301.85","7,301.85","7,111.60","180.64M","-2.63%"
"21-06-2013","7,319.20","7,392.55","7,444.65","7,272.60","233.53M","-1.48%"
"20-06-2013","7,429.40","7,544.85","7,544.85","7,422.85","175.02M","-2.43%"
"19-06-2013","7,614.50","7,580.25","7,629.75","7,580.25","179.93M","0.48%"
"18-06-2013","7,578.00","7,540.45","7,613.75","7,539.30","213.59M","0.54%"
"17-06-2013","7,537.45","7,494.25","7,543.50","7,431.75","188.23M","0.64%"
"14-06-2013","7,489.20","7,416.25","7,506.75","7,416.25","202.33M","1.39%"
"13-06-2013","7,386.85","7,473.25","7,481.70","7,371.35","197.78M","-1.91%"
"12-06-2013","7,530.65","7,540.60","7,573.80","7,493.10","198.81M","-0.37%"
"11-06-2013","7,558.35","7,664.60","7,685.95","7,531.05","227.71M","-1.86%"
"10-06-2013","7,701.30","7,812.20","7,860.90","7,674.65","206.79M","-1.32%"
"07-06-2013","7,804.30","7,860.35","7,916.80","7,795.50","181.14M","-0.77%"
"06-06-2013","7,864.80","7,836.45","7,886.00","7,823.00","189.82M","-0.10%"
"05-06-2013","7,872.85","7,846.05","7,879.35","7,832.80","176.89M","0.31%"
"04-06-2013","7,848.45","7,828.80","7,903.00","7,822.55","187.91M","0.43%"
"03-06-2013","7,815.10","7,813.60","7,843.85","7,772.55","210.32M","-0.09%"
"31-05-2013","7,821.80","7,898.60","7,933.20","7,814.40","282.13M","-1.02%"
"30-05-2013","7,902.05","7,881.05","7,925.00","7,881.05","264.52M","-0.11%"
"29-05-2013","7,911.05","7,958.55","7,974.50","7,892.35","200.33M","-0.60%"
"28-05-2013","7,959.15","7,925.30","7,982.50","7,921.75","173.00M","0.56%"
"27-05-2013","7,914.80","7,821.55","7,920.50","7,821.55","160.82M","1.21%"
"24-05-2013","7,820.20","7,821.75","7,845.25","7,737.00","190.13M","0.23%"
"23-05-2013","7,802.05","7,945.75","7,945.75","7,783.70","251.29M","-2.07%"
"22-05-2013","7,966.85","8,073.25","8,101.55","7,952.20","178.66M","-1.13%"
"21-05-2013","8,057.70","8,126.45","8,149.70","8,042.10","201.79M","-0.89%"
"20-05-2013","8,130.35","8,199.65","8,242.65","8,118.75","215.85M","-0.69%"
"17-05-2013","8,186.65","8,149.80","8,195.70","8,104.40","234.75M","0.55%"
"16-05-2013","8,142.00","8,094.55","8,193.65","8,094.55","243.70M","0.60%"
"15-05-2013","8,093.65","7,943.30","8,098.75","7,943.30","244.17M","2.11%"
"14-05-2013","7,926.05","7,891.50","7,952.35","7,891.50","147.90M","0.52%"
"13-05-2013","7,884.95","8,018.90","8,038.10","7,875.70","166.66M","-1.82%"
"11-05-2013","8,030.90","8,006.45","8,037.80","8,006.30","20.93M","0.27%"
"10-05-2013","8,009.45","7,985.30","8,018.65","7,971.85","171.17M","0.32%"
"09-05-2013","7,983.80","8,044.45","8,053.05","7,972.70","199.87M","-0.73%"
"08-05-2013","8,042.15","8,050.05","8,079.90","8,006.90","199.71M","0.03%"
"07-05-2013","8,039.65","7,982.60","8,043.75","7,982.60","196.07M","0.89%"
"06-05-2013","7,968.90","7,900.55","7,974.15","7,900.55","196.34M","0.91%"
"03-05-2013","7,897.10","7,916.60","7,936.55","7,837.35","268.30M","-0.20%"
"02-05-2013","7,913.10","7,812.55","7,921.75","7,812.55","238.89M","1.21%"
"30-04-2013","7,818.60","7,837.30","7,871.15","7,724.95","215.74M","0.10%"
"29-04-2013","7,810.40","7,721.55","7,823.05","7,721.55","180.87M","1.23%"
"26-04-2013","7,715.15","7,771.25","7,809.75","7,698.60","186.98M","-0.81%"
"25-04-2013","7,777.95","7,748.55","7,798.85","7,748.55","268.78M","0.56%"
"23-04-2013","7,734.55","7,774.50","7,782.00","7,684.80","242.52M","-0.39%"
"22-04-2013","7,764.80","7,623.50","7,777.85","7,623.50","288.16M","1.85%"
"18-04-2013","7,624.10","7,543.30","7,626.15","7,543.30","217.20M","1.10%"
"17-04-2013","7,541.45","7,548.65","7,618.50","7,521.40","258.92M","0.23%"
"16-04-2013","7,524.50","7,392.75","7,529.80","7,392.75","221.75M","1.39%"
"15-04-2013","7,421.45","7,400.40","7,471.45","7,400.40","173.49M","0.03%"
"12-04-2013","7,419.55","7,401.60","7,433.40","7,361.65","155.54M","-0.08%"
"11-04-2013","7,425.55","7,459.50","7,487.40","7,395.00","194.04M","-0.12%"
"10-04-2013","7,434.80","7,402.30","7,444.85","7,303.80","225.66M","0.87%"
"09-04-2013","7,370.65","7,449.75","7,503.25","7,365.25","185.30M","-0.79%"
"08-04-2013","7,429.60","7,429.35","7,468.90","7,422.20","140.59M","0.09%"
"05-04-2013","7,422.75","7,388.95","7,465.25","7,388.95","163.28M","0.27%"
"04-04-2013","7,402.70","7,509.75","7,520.50","7,391.20","213.58M","-1.90%"
"03-04-2013","7,546.35","7,610.70","7,662.25","7,526.90","249.38M","-0.76%"
"02-04-2013","7,604.40","7,465.00","7,610.25","7,465.00","187.46M","1.57%"
"01-04-2013","7,486.85","7,430.95","7,495.20","7,419.70","194.97M","1.15%"
"28-03-2013","7,401.60","7,290.65","7,414.50","7,253.05","323.23M","1.52%"
"26-03-2013","7,291.05","7,303.50","7,303.50","7,247.20","221.92M","-0.18%"
"25-03-2013","7,304.20","7,320.25","7,426.15","7,286.15","250.71M","-0.18%"
"22-03-2013","7,317.25","7,336.20","7,354.00","7,265.35","265.91M","-0.26%"
"21-03-2013","7,336.50","7,428.45","7,473.10","7,328.65","280.25M","-1.22%"
"20-03-2013","7,427.05","7,583.95","7,583.95","7,403.45","360.08M","-2.08%"
"19-03-2013","7,584.55","7,701.60","7,731.50","7,576.45","248.15M","-1.51%"
"18-03-2013","7,700.80","7,724.05","7,724.05","7,652.20","165.79M","-0.32%"
"15-03-2013","7,725.70","7,790.75","7,847.65","7,716.55","242.26M","-0.81%"
"14-03-2013","7,789.10","7,728.40","7,793.80","7,647.55","253.42M","0.79%"
"13-03-2013","7,728.10","7,806.85","7,806.85","7,721.45","237.27M","-1.02%"
"12-03-2013","7,807.95","7,856.15","7,886.80","7,774.70","221.04M","-0.61%"
"11-03-2013","7,855.75","7,848.40","7,886.95","7,841.95","200.30M","0.11%"
"08-03-2013","7,847.00","7,767.25","7,852.00","7,767.25","232.71M","1.04%"
"07-03-2013","7,766.00","7,716.75","7,774.75","7,715.40","209.70M","0.64%"
"06-03-2013","7,716.60","7,636.75","7,753.40","7,636.75","311.04M","1.08%"
"05-03-2013","7,634.50","7,510.40","7,639.10","7,510.40","344.47M","1.68%"
"04-03-2013","7,508.45","7,621.50","7,621.50","7,484.00","476.25M","-1.49%"
"01-03-2013","7,622.40","7,543.60","7,656.50","7,531.65","312.70M","1.09%"
"28-02-2013","7,540.35","7,781.50","7,854.05","7,517.00","718.75M","-3.07%"
"27-02-2013","7,779.40","7,720.70","7,806.85","7,680.55","320.65M","0.79%"
"26-02-2013","7,718.40","7,861.00","7,861.00","7,710.35","214.63M","-1.83%"
"25-02-2013","7,862.20","7,924.95","7,984.25","7,833.70","239.10M","-0.74%"
"22-02-2013","7,921.15","7,924.20","7,955.50","7,883.05","188.55M","-0.05%"
"21-02-2013","7,925.15","8,074.05","8,074.05","7,912.90","213.24M","-1.88%"
"20-02-2013","8,076.70","8,069.95","8,108.90","8,069.95","275.09M","0.10%"
"19-02-2013","8,068.65","7,971.35","8,077.45","7,970.10","207.30M","1.22%"
"18-02-2013","7,971.05","7,924.55","7,990.45","7,919.20","167.79M","0.58%"
"15-02-2013","7,925.20","7,889.55","7,931.85","7,840.15","271.55M","0.38%"
"14-02-2013","7,895.35","7,996.90","8,005.35","7,874.30","285.74M","-1.27%"
"13-02-2013","7,997.10","8,063.65","8,119.35","7,993.40","271.11M","-0.82%"
"12-02-2013","8,063.00","8,093.70","8,109.90","7,995.45","374.34M","-0.38%"
"11-02-2013","8,093.35","8,109.65","8,124.80","8,083.35","181.79M","-0.20%"
"08-02-2013","8,109.45","8,171.15","8,191.85","8,086.10","243.18M","-0.76%"
"07-02-2013","8,171.80","8,236.75","8,290.30","8,159.35","248.17M","-0.81%"
"06-02-2013","8,238.25","8,231.30","8,306.50","8,227.70","285.54M","0.10%"
"05-02-2013","8,229.90","8,285.75","8,285.75","8,194.00","274.86M","-0.69%"
"04-02-2013","8,287.35","8,358.75","8,406.70","8,279.60","280.66M","-0.84%"
"01-02-2013","8,357.45","8,365.55","8,416.40","8,338.55","334.33M","-0.07%"
"31-01-2013","8,363.70","8,304.75","8,380.30","8,293.00","533.17M","0.72%"
"30-01-2013","8,303.90","8,325.30","8,380.35","8,290.00","260.04M","-0.24%"
"29-01-2013","8,323.95","8,379.40","8,436.70","8,310.55","353.91M","-0.66%"
"28-01-2013","8,378.85","8,375.25","8,420.55","8,360.90","274.08M","0.05%"
"25-01-2013","8,374.45","8,205.75","8,382.20","8,172.60","453.11M","2.05%"
"24-01-2013","8,205.95","8,430.05","8,434.40","8,190.00","480.21M","-2.66%"
"23-01-2013","8,430.00","8,506.05","8,554.40","8,369.25","342.64M","-0.88%"
"22-01-2013","8,504.75","8,601.70","8,649.25","8,495.25","257.80M","-1.12%"
"21-01-2013","8,601.10","8,591.85","8,640.70","8,586.20","205.70M","0.11%"
"18-01-2013","8,591.35","8,594.30","8,658.20","8,584.95","258.54M","-0.02%"
"17-01-2013","8,592.85","8,568.35","8,624.65","8,542.60","227.21M","0.30%"
"16-01-2013","8,567.05","8,684.90","8,710.50","8,555.25","270.54M","-1.35%"
"15-01-2013","8,684.25","8,665.25","8,733.25","8,665.25","260.72M","0.23%"
"14-01-2013","8,664.55","8,544.50","8,676.25","8,505.55","258.28M","1.41%"
"11-01-2013","8,544.00","8,700.30","8,734.75","8,530.35","310.18M","-1.79%"
"10-01-2013","8,699.55","8,744.15","8,808.70","8,669.20","418.61M","-0.49%"
"09-01-2013","8,742.05","8,791.75","8,859.40","8,725.95","461.10M","-0.56%"
"08-01-2013","8,791.05","8,768.25","8,803.05","8,730.55","298.91M","0.26%"
"07-01-2013","8,768.05","8,748.20","8,821.70","8,748.20","361.46M","0.24%"
"04-01-2013","8,746.95","8,695.25","8,750.40","8,666.95","322.36M","0.59%"
"03-01-2013","8,695.60","8,634.30","8,706.85","8,629.00","249.86M","0.72%"
"02-01-2013","8,633.55","8,604.15","8,674.55","8,604.15","262.59M","0.36%"
"01-01-2013","8,602.50","8,507.10","8,610.10","8,507.10","211.28M","1.15%"
"31-12-2012","8,505.10","8,468.60","8,509.80","8,468.60","202.74M","0.43%"
"28-12-2012","8,468.45","8,396.10","8,475.40","8,396.10","271.10M","0.87%"
"27-12-2012","8,395.50","8,423.40","8,460.65","8,385.90","354.65M","-0.32%"
"26-12-2012","8,422.85","8,359.35","8,442.25","8,359.35","252.22M","0.77%"
"24-12-2012","8,358.55","8,334.75","8,381.70","8,332.00","203.74M","0.29%"
"21-12-2012","8,334.40","8,469.90","8,469.90","8,325.20","233.72M","-1.62%"
"20-12-2012","8,471.60","8,480.30","8,501.80","8,439.50","254.29M","-0.11%"
"19-12-2012","8,480.70","8,429.60","8,490.55","8,429.60","266.86M","0.64%"
"18-12-2012","8,426.70","8,383.45","8,432.80","8,324.25","302.85M","0.52%"
"17-12-2012","8,382.70","8,362.10","8,404.15","8,361.75","215.76M","0.25%"
"14-12-2012","8,361.75","8,293.80","8,368.05","8,282.80","230.59M","0.83%"
"13-12-2012","8,293.05","8,371.10","8,437.95","8,281.40","252.96M","-0.93%"
"12-12-2012","8,370.75","8,361.10","8,403.65","8,332.45","257.71M","0.13%"
"11-12-2012","8,360.20","8,437.50","8,496.45","8,297.40","310.98M","-0.90%"
"10-12-2012","8,436.20","8,377.50","8,443.30","8,377.50","252.00M","0.72%"
"07-12-2012","8,376.30","8,378.80","8,443.60","8,349.25","338.92M","-0.02%"
"06-12-2012","8,378.15","8,306.80","8,382.15","8,276.60","363.11M","0.88%"
"05-12-2012","8,305.15","8,291.60","8,351.80","8,291.60","319.44M","0.17%"
"04-12-2012","8,290.95","8,229.35","8,308.05","8,225.30","289.75M","0.76%"
"03-12-2012","8,228.65","8,141.30","8,234.90","8,141.30","321.03M","1.09%"
"30-11-2012","8,139.80","8,042.60","8,157.95","8,042.60","544.72M","1.24%"
"29-11-2012","8,040.10","7,949.00","8,054.65","7,949.00","441.18M","1.16%"
"27-11-2012","7,947.70","7,853.90","7,963.60","7,853.90","303.13M","1.20%"
"26-11-2012","7,853.50","7,787.75","7,864.30","7,787.75","209.40M","0.85%"
"23-11-2012","7,787.25","7,785.25","7,825.25","7,763.55","166.77M","0.02%"
"22-11-2012","7,785.45","7,757.25","7,820.10","7,750.45","195.19M","0.37%"
"21-11-2012","7,756.65","7,714.65","7,763.95","7,683.85","196.48M","0.56%"
"20-11-2012","7,713.80","7,777.50","7,822.35","7,685.85","228.43M","-0.79%"
"19-11-2012","7,775.15","7,856.20","7,893.85","7,770.10","198.56M","-1.02%"
"16-11-2012","7,855.45","7,939.40","7,992.65","7,831.20","230.42M","-1.06%"
"15-11-2012","7,939.80","7,960.10","7,960.10","7,887.15","269.42M","-0.27%"
"13-11-2012","7,961.35","7,909.50","7,976.60","7,909.50","54.51M","0.66%"
"12-11-2012","7,909.30","7,889.70","7,928.05","7,886.90","178.79M","0.24%"
"09-11-2012","7,890.15","7,967.30","8,019.50","7,881.55","261.31M","-0.96%"
"08-11-2012","7,966.75","7,945.50","7,969.85","7,875.70","232.51M","0.25%"
"07-11-2012","7,947.10","7,870.85","7,971.15","7,870.85","240.33M","0.99%"
"06-11-2012","7,869.15","7,838.50","7,875.70","7,829.85","180.22M","0.37%"
"05-11-2012","7,839.85","7,875.35","7,887.95","7,827.50","143.44M","-0.46%"
"02-11-2012","7,876.10","7,834.00","7,902.85","7,834.00","212.76M","0.56%"
"01-11-2012","7,832.35","7,763.80","7,837.05","7,757.95","190.26M","0.89%"
"31-10-2012","7,763.05","7,682.35","7,769.70","7,672.95","218.55M","1.05%"
"30-10-2012","7,682.35","7,767.15","7,794.00","7,658.95","226.49M","-1.08%"
"29-10-2012","7,766.55","7,790.35","7,830.15","7,748.65","168.78M","-0.31%"
"26-10-2012","7,790.50","7,880.70","7,900.80","7,766.90","257.19M","-1.16%"
"25-10-2012","7,882.25","7,873.90","7,901.30","7,829.90","288.37M","0.11%"
"23-10-2012","7,873.90","7,909.25","7,933.10","7,866.85","176.73M","-0.45%"
"22-10-2012","7,909.25","7,902.90","7,926.55","7,862.80","163.98M","0.07%"
"19-10-2012","7,903.85","7,944.30","7,976.00","7,877.95","195.04M","-0.52%"
"18-10-2012","7,945.35","7,862.55","7,947.65","7,862.55","235.94M","1.07%"
"17-10-2012","7,861.55","7,860.95","7,917.50","7,827.30","218.51M","0.03%"
"16-10-2012","7,859.30","7,937.85","7,984.55","7,849.35","204.08M","-0.98%"
"15-10-2012","7,936.90","7,921.45","7,951.10","7,913.10","200.00M","0.19%"
"12-10-2012","7,921.50","7,915.15","7,991.80","7,910.15","279.00M","0.07%"
"11-10-2012","7,915.85","7,814.80","7,926.60","7,780.40","359.51M","1.30%"
"10-10-2012","7,814.55","7,932.90","7,932.90","7,803.70","252.41M","-1.52%"
"09-10-2012","7,935.45","7,887.55","7,965.15","7,887.55","210.05M","0.63%"
"08-10-2012","7,885.90","7,934.50","7,980.95","7,875.55","236.26M","-0.61%"
"05-10-2012","7,934.40","8,012.75","8,066.20","7,856.85","325.31M","-0.91%"
"04-10-2012","8,007.65","7,976.95","8,069.10","7,976.95","353.03M","0.40%"
"03-10-2012","7,975.35","7,918.40","7,989.35","7,918.40","215.41M","0.74%"
"01-10-2012","7,916.85","7,841.00","7,919.00","7,841.00","198.90M","0.97%"
"28-09-2012","7,840.55","7,746.55","7,875.05","7,746.55","260.34M","1.24%"
"27-09-2012","7,744.70","7,718.50","7,780.25","7,718.50","330.24M","0.36%"
"26-09-2012","7,717.10","7,687.30","7,741.70","7,656.70","300.72M","0.37%"
"25-09-2012","7,688.95","7,665.05","7,720.65","7,611.25","331.11M","0.32%"
"24-09-2012","7,664.15","7,651.05","7,741.95","7,651.05","379.29M","0.18%"
"21-09-2012","7,650.35","7,512.65","7,679.60","7,512.65","350.71M","1.86%"
"20-09-2012","7,510.65","7,562.45","7,562.45","7,470.00","279.34M","-0.70%"
"18-09-2012","7,563.55","7,464.85","7,570.05","7,441.80","349.69M","1.32%"
"17-09-2012","7,465.15","7,341.70","7,471.75","7,341.70","375.55M","1.71%"
"14-09-2012","7,340.00","7,273.85","7,371.00","7,273.85","231.87M","0.95%"
"13-09-2012","7,271.00","7,296.70","7,321.40","7,262.75","155.45M","-0.35%"
"12-09-2012","7,296.20","7,279.15","7,322.00","7,270.00","157.17M","0.25%"
"11-09-2012","7,278.25","7,253.80","7,281.75","7,244.65","143.09M","0.33%"
"10-09-2012","7,254.50","7,239.80","7,272.50","7,232.40","117.38M","0.21%"
"08-09-2012","7,239.15","7,202.85","7,244.25","7,202.85","16.66M","0.50%"
"07-09-2012","7,203.10","7,128.85","7,218.45","7,128.85","140.60M","1.07%"
"06-09-2012","7,126.55","7,097.95","7,154.70","7,093.85","137.30M","0.39%"
"05-09-2012","7,098.60","7,136.75","7,144.85","7,092.20","161.58M","-0.55%"
"04-09-2012","7,137.80","7,074.50","7,142.60","7,074.50","172.13M","0.90%"
