"Date","Price","Open","High","Low","Change %"
"May 07, 2014","11.063","11.063","11.063","11.063","-0.95%"
"May 06, 2014","11.169","11.169","11.169","11.169","0.23%"
"May 05, 2014","11.143","11.143","11.143","11.143","0.06%"
"May 02, 2014","11.136","11.136","11.136","11.136","-0.03%"
"May 01, 2014","11.139","11.139","11.139","11.139","0.00%"
"Apr 30, 2014","11.139","11.139","11.139","11.139","-0.28%"
"Apr 29, 2014","11.170","11.170","11.170","11.170","-0.68%"
"Apr 28, 2014","11.246","11.246","11.246","11.246","-0.32%"
"Apr 25, 2014","11.282","11.282","11.282","11.282","-0.85%"
"Apr 24, 2014","11.379","11.379","11.379","11.379","0.00%"
"Apr 23, 2014","11.379","11.379","11.379","11.379","0.37%"
"Apr 22, 2014","11.337","11.337","11.337","11.337","-0.04%"
"Apr 21, 2014","11.341","11.341","11.341","11.341","0.56%"
"Apr 18, 2014","11.278","11.278","11.278","11.278","0.00%"
"Apr 17, 2014","11.278","11.278","11.278","11.278","1.55%"
"Apr 16, 2014","11.106","11.106","11.106","11.106","-0.86%"
"Apr 15, 2014","11.202","11.202","11.202","11.202","-0.64%"
"Apr 14, 2014","11.274","11.274","11.274","11.274","0.00%"
"Apr 11, 2014","11.274","11.274","11.274","11.274","-0.29%"
"Apr 10, 2014","11.307","11.307","11.307","11.307","0.01%"
"Apr 09, 2014","11.306","11.306","11.306","11.306","1.50%"
"Apr 08, 2014","11.139","11.139","11.139","11.139","0.00%"
"Apr 07, 2014","11.139","11.139","11.139","11.139","0.00%"
"Apr 04, 2014","11.139","11.139","11.139","11.139","-0.62%"
"Apr 03, 2014","11.208","11.208","11.208","11.208","-0.24%"
"Apr 02, 2014","11.235","11.235","11.235","11.235","0.46%"
"Apr 01, 2014","11.184","11.184","11.184","11.184","0.25%"
"Mar 31, 2014","11.156","11.156","11.156","11.156","0.12%"
"Mar 28, 2014","11.143","11.143","11.143","11.143","0.81%"
"Mar 27, 2014","11.053","11.053","11.053","11.053","0.62%"
"Mar 26, 2014","10.985","10.985","10.985","10.985","0.17%"
"Mar 25, 2014","10.966","10.966","10.966","10.966","0.09%"
"Mar 24, 2014","10.956","10.956","10.956","10.956","1.39%"
"Mar 21, 2014","10.806","10.806","10.806","10.806","0.16%"
"Mar 20, 2014","10.789","10.789","10.789","10.789","-0.63%"
"Mar 19, 2014","10.857","10.857","10.857","10.857","0.11%"
"Mar 18, 2014","10.845","10.845","10.845","10.845","0.18%"
"Mar 17, 2014","10.825","10.825","10.825","10.825","0.00%"
"Mar 14, 2014","10.825","10.825","10.825","10.825","0.17%"
"Mar 13, 2014","10.807","10.807","10.807","10.807","-0.37%"
"Mar 12, 2014","10.847","10.847","10.847","10.847","0.07%"
"Mar 11, 2014","10.839","10.839","10.839","10.839","-0.36%"
"Mar 10, 2014","10.878","10.878","10.878","10.878","0.16%"
"Mar 07, 2014","10.861","10.861","10.861","10.861","1.95%"
"Mar 06, 2014","10.653","10.653","10.653","10.653","1.14%"
"Mar 05, 2014","10.533","10.533","10.533","10.533","0.48%"
"Mar 04, 2014","10.483","10.483","10.483","10.483","1.24%"
"Mar 03, 2014","10.355","10.355","10.355","10.355","-0.89%"
"Feb 28, 2014","10.448","10.448","10.448","10.448","0.61%"
"Feb 27, 2014","10.385","10.385","10.385","10.385","0.00%"
"Feb 26, 2014","10.385","10.385","10.385","10.385","0.62%"
"Feb 25, 2014","10.321","10.321","10.321","10.321","0.22%"
"Feb 24, 2014","10.298","10.298","10.298","10.298","0.49%"
"Feb 21, 2014","10.248","10.248","10.248","10.248","1.05%"
"Feb 20, 2014","10.142","10.142","10.142","10.142","-0.99%"
"Feb 19, 2014","10.243","10.243","10.243","10.243","0.41%"
"Feb 18, 2014","10.201","10.201","10.201","10.201","0.87%"
"Feb 17, 2014","10.113","10.113","10.113","10.113","0.44%"
"Feb 14, 2014","10.069","10.069","10.069","10.069","0.78%"
"Feb 13, 2014","9.991","9.991","9.991","9.991","-1.38%"
"Feb 12, 2014","10.131","10.131","10.131","10.131","0.36%"
"Feb 11, 2014","10.095","10.095","10.095","10.095","0.16%"
"Feb 10, 2014","10.079","10.079","10.079","10.079","-0.16%"
"Feb 07, 2014","10.095","10.095","10.095","10.095","0.45%"
"Feb 06, 2014","10.050","10.050","10.050","10.050","0.23%"
"Feb 05, 2014","10.027","10.027","10.027","10.027","0.35%"
"Feb 04, 2014","9.992","9.992","9.992","9.992","-0.02%"
"Feb 03, 2014","9.994","9.994","9.994","9.994","-1.43%"
"Jan 31, 2014","10.139","10.139","10.139","10.139","0.30%"
"Jan 30, 2014","10.109","10.109","10.109","10.109","-0.76%"
"Jan 29, 2014","10.186","10.186","10.186","10.186","-0.10%"
"Jan 28, 2014","10.196","10.196","10.196","10.196","-0.16%"
"Jan 27, 2014","10.212","10.212","10.212","10.212","-2.07%"
"Jan 24, 2014","10.428","10.428","10.428","10.428","-1.25%"
"Jan 23, 2014","10.560","10.560","10.560","10.560","0.10%"
"Jan 22, 2014","10.549","10.549","10.549","10.549","0.41%"
"Jan 21, 2014","10.506","10.506","10.506","10.506","0.16%"
"Jan 20, 2014","10.489","10.489","10.489","10.489","0.67%"
"Jan 17, 2014","10.419","10.419","10.419","10.419","-0.90%"
"Jan 16, 2014","10.514","10.514","10.514","10.514","-0.03%"
"Jan 15, 2014","10.517","10.517","10.517","10.517","1.25%"
"Jan 14, 2014","10.387","10.387","10.387","10.387","-0.49%"
"Jan 13, 2014","10.438","10.438","10.438","10.438","1.63%"
"Jan 10, 2014","10.271","10.271","10.271","10.271","0.06%"
"Jan 09, 2014","10.265","10.265","10.265","10.265","-0.11%"
"Jan 08, 2014","10.276","10.276","10.276","10.276","0.20%"
"Jan 07, 2014","10.256","10.256","10.256","10.256","-0.47%"
"Jan 06, 2014","10.304","10.304","10.304","10.304","-0.32%"
"Jan 03, 2014","10.337","10.337","10.337","10.337","-0.15%"
"Jan 02, 2014","10.353","10.353","10.353","10.353","-1.29%"
"Jan 01, 2014","10.488","10.488","10.488","10.488","-0.04%"
